All the values shown here are in INR.

  Building Type,Area,Region,Outlet Name,Date,Source,No Of Items,No Of Bills,Employee Meal Bills,Sale,Discount,Restaurant Packaging Charges,Packaging Charge [CART - SWIGGY],Restaurant Charge,Staff Welfare charge at 5%,Staff Welfare,Delivery Charge,Platform Fee Charge,Smile Amount Charge,Charges,Net Sale,ECom_GST@5%,GST @5%,GST @18%,GST @40%,Total Tax,Total Amount,Round Off,Gross Amount,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-27,"Swiggy",8.00,5,0,2375.00,1055.00,0,100.00,0,0,0,0,0,0,100.00,1320.00,66.00,0,0,0,66.00,1486.00,1.00,1487.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-28,"POS",153.00,68,0,40343.29,2066.03,0,0,0,0,0,0,0,0,0.00,38277.26,0,1913.88,0,0,1913.88,40191.14,5.86,40197.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-28,"Swiggy",6.00,3,0,1570.00,600.00,0,60.00,0,0,0,0,0,0,60.00,970.00,48.50,0,0,0,48.50,1078.50,1.50,1080.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-28,"Zomato",6.00,3,0,1960.00,815.00,60.00,0,0,0,0,0,0,0,60.00,1145.00,60.25,0,0,0,60.25,1265.25,0.75,1266.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-28,"Mobile App",3.00,2,0,904.00,100.00,0,0,10.00,0,0,0,0,0,10.00,804.00,0,42.00,0,0,42.00,856.00,0.00,856.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-29,"POS",114.00,49,0,23948.44,1413.34,0,0,0,0,0,0,0,0,0.00,22535.10,0,1108.94,64.16,0,1173.10,23708.20,5.80,23714.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-29,"Swiggy",9.00,4,0,2520.00,961.96,0,80.00,0,0,0,0,0,0,80.00,1558.04,77.91,0,0,0,77.91,1715.95,1.05,1717.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-29,"Zomato",9.00,8,0,3005.00,1359.50,160.00,0,0,0,0,0,0,0,160.00,1645.50,90.28,0,0,0,90.28,1895.78,1.22,1897.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-30,"Swiggy",12.00,8,0,3430.00,1427.00,0,160.00,0,0,0,0,0,0,160.00,2003.00,100.15,0,0,0,100.15,2263.15,1.85,2265.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-30,"POS",127.00,53,0,31674.96,3140.51,0,0,0,0,0,0,0,0,0.00,28534.45,0,1410.93,56.98,0,1467.91,30002.36,7.64,30010.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-30,"Zomato",12.00,6,0,3965.00,1812.00,120.00,0,0,0,0,0,0,0,120.00,2153.00,113.65,0,0,0,113.65,2386.65,2.35,2389.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-31,"POS",121.00,54,0,31396.00,357.00,0,0,0,0,0,0,0,0,0.00,31039.00,0,1551.95,0,0,1551.95,32590.95,9.05,32600.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-31,"Swiggy",9.00,6,0,2520.00,915.98,0,120.00,0,0,0,0,0,0,120.00,1604.02,80.20,0,0,0,80.20,1804.22,0.78,1805.00,
"-","-","North","Coffee Island NSP - New Delhi",2025-12-31,"Zomato",20.00,4,0,5480.85,2667.00,80.00,0,0,0,0,0,0,0,80.00,2813.85,144.68,0,0,0,144.68,3038.53,1.47,3040.00,

