Super Category ,Category Name,Item Name ,Has Expiry,Tax Rate,Purchase UOM,Base UOM,Conversion Factor
Civil and Interior,Civil & Electrical Work,Paint Work,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pancake Batter (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pancake Mix,yes,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pancake Syrup,yes,5,BTL(710 ML),ML,710
RAW MATERIAL,RM BEVERAGES - VEG INGREDIENTS,Paneer Grated (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Panini Bread (CIB),no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Panini Bread Slice (CIB),no,5,#N/A,#N/A,
STORE CONSUMABLES,STATIONARY,Paper Cutter,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Paper Insert,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Paper Insert (50pc Pkt),no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Paper Puncher,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Paper Puncher Double Hole,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Parmesan Cheese (CIB),no,5,GM(470),GM,470
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Parsley,no,,Pack (17g),GM,17
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Parsley Chopped,no,18,PKT (50GM),GM,50
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Passion Fruit Syrup 750 Ml,yes,5,BTL(750ML/983GM),GM,983
CROCKERY & CUTLERY,CROCKERY,Pasta Bowl,no,12,UNITS(6PCS),PCS,6
CAPEX,SMALLWARE,Pasta Strainer Wooden Handle,no,12,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,Patch Cable 1 Mtr,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Peach Garden Syrup 750ML,yes,5,BTL(750ML/983GM),GM,983
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pecan & Date Tea Cake,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Pen,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Pen Holder,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Penne Pasta Blanced (CIB),no,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Penne Pasta Blanced (CIB),no,5,BTL(500ML/560GM),GM,560
CAPEX,BOH BEVERAGE EQUIPMENT,Perfex All Purpose Coffee Grinder - Black: Ncg-550 B,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Peri Peri Cheese Toastie,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Permanent Marker,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Permanent Marker - Pen Size,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pesto Sauce (CIB),no,5,KG,GM,1000
CAPEX,SMALLWARE,Pet Container SP2 1100 ML,no,,PCS,PCS,1
CAPEX,SMALLWARE,Pet Container SP2 500 ML,no,,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pide Base (CIB),no,5,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Pin Board,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Piping Bag,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pista Butter Croissant (CIB),no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pistachio Cream Flat Croissant,no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Pistachio Sauce,yes,5,BTL(1L/1100GM),GM,1100
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Pita Bread (CIB),no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pita Bread 8 Inch,no,,UNITS(6PCS),PCS,6
STORE CONSUMABLES,DECOR - LIVE PLANTS,Planter Plate,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Plastic Box,no,18,Piece,Piece,
CAPEX,SMALLWARE,Plastic Box Big 2 Ltr,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Plastic Dustbin With Paddle Green,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Plastic Stool,no,18,Piece,Piece,
DISPOSABLE TAKE AWAY PACKAGING,DISPOSABLE PACKAGING - BEVERAGES - CUPS,Plastic Transparent Bowl,no,18,PKT(25PC),PCS,25
CAPEX,BOH OTHER EQUIPMENT,Platform Trolly,no,18,PCS,PCS,1
Civil and Interior,Civil & Electrical Work,Plumbing Work,no,18,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,Poe Switch - 16 Port,no,18,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Ci Logo - Large,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Ci Logo - Medium,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Ci Logo - Small,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Ci Logo - XL,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Ci Logo - XXL,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Ci Logo - XXXL,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Gimme Mo Logo (Size - L),no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Gimme Mo Logo (Size - M),no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Gimme Mo Logo (Size - S),no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Polo T-Shirt With Gimme Mo Logo (Size - XL),no,5,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,CUSTOMISED PRINTING SOLUTIONS,Polo T-Shirt(260-Gsm) Printo,no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pomegranate Granular,no,18,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Milkshake Powder - Strawberry,yes,5,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Milkshake Powder - Strawberry,yes,5,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - BOBA,Popping Boba - Cafe,no,5,JAR(2KG/1280GM),GM,1280
,RM BEVERAGES - BOBA,Popping Boba - Cafe,no,5,JAR(2KG),GM,2000
,RM BEVERAGES - BOBA,Popping Boba - Cafe,no,5,JAR(20KG),GM,20000
,RM BEVERAGES - BOBA,Popping Boba - Cafe,no,5,JAR(2.5KG),GM,2500
RAW MATERIAL,RM BEVERAGES - BOBA,Popping Boba - Passionfruit,no,5,JAR(2KG/1280GM),GM,1280
,RM BEVERAGES - BOBA,Popping Boba - Passionfruit,no,5,JAR(2KG),GM,2000
,RM BEVERAGES - BOBA,Popping Boba - Passionfruit,no,5,JAR(20KG),GM,20000
,RM BEVERAGES - BOBA,Popping Boba - Passionfruit,no,5,JAR(2.5KG),GM,2500
RAW MATERIAL,RM BEVERAGES - BOBA,Popping Boba - Peach,no,5,JAR(2.5KG),GM,2500
CAPEX,CCTV CAMERA & NETWORKING,Port Poe Switch - 24 - Tl-Sg2428,no,18,PCS,PCS,1
CAPEX,BOH OTHER EQUIPMENT,Portable Trolley 500kg,no,12,PCS,PCS,1
CAPEX,POS HARDWARE,Pos - Posiflex Ps3616,no,18,PCS,PCS,1
CAPEX,POS HARDWARE,Pos - Posiflex Ps3616 G2,no,18,PCS,PCS,1
CAPEX,POS HARDWARE,Pos Printer Rp 80 V1 Rugtek,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Poster A4 Beverage Job Aid Single Side Print A4 With Pouch Lamination,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Poster A4 Food Job Aid Both Side Print A4 With Pouch Lamination,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Poster A4 Food Job Aid Single Side Print A4 With Pouch Lamination,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Potato Shot (Frozen),no,18,PKT(2.5KG),GM,2500
STORE CONSUMABLES,DECOR - LIVE PLANTS,Potted Plants,no,18,PCS,PCS,1
CAPEX,BOH OTHER EQUIPMENT,Pouch Sealing Machine,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Pouches Cost For The Coffee Beans (Cothas),no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Pour Over Gooseneck Coffee Kettle,no,18,PCS,PCS,1
RETAIL,INSTANT COFFEE - DRY,Pourover Assorted Box Of 5 Sachets,yes,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Pourover Outer Mono - Carton Boxes (Pack Of 5),no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - WIPES/SCRUBBERS/PADS,Power Pads (No Scratch),no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Pre-Rinse Spray Unit,no,18,PCS,PCS,1
CAPEX,BOH OTHER EQUIPMENT,Prep Table with UC Chiller with Back Splash (8 GN 1/6 Pans - Double Row ) 2 Door RTWH120MS4-GNT1S1,no,18,PCS,PCS,1
CAPEX,BOH OTHER EQUIPMENT,Prep Table with Under Counter Chiller (8 GN Pans)- RTSW137MS4-GNTE,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Pressure Booster Pump,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Price Tags Holder (Round - Rose Gold),no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,PAPER/CARDBOARD PACKAGING,Printed Outer Pouches (5 Variants),no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - POWDERS,Protein Powder - Caramel,yes,18,PKT(250GM),GM,250
RAW MATERIAL,RM BEVERAGES - POWDERS,Protein Powder - Cookie & Cream,yes,18,PKT(350GM),GM,350
RAW MATERIAL,RM BEVERAGES - POWDERS,Protein Powder - Espresso,yes,18,PKT(250GM),GM,250
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Pudina Mint Leaves,no,,GM(200),GM,200
CAPEX,BOH BEVERAGE EQUIPMENT,Puqpress Q1 Precision Automatic Tamper,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Pvc Condiment Organiser 11 Compartment,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - POWDERS,Qac Test Roll - Qt10,no,12,PCS,PCS,1
CAPEX,SMALLWARE,Quadre Mug 300Ml Set Of 12,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,RO Water Purifier,no,18,PCS,PCS,1
Electronic & IT Equipment,Electronic & IT Equipment,Radiowalla Music Device,no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Radiowalla Music Devices,no,18,PCS,PCS,1
CAPEX,OTHER ELECTRONIC & ELECTRICAL ITEMS,Recess Mounted 12W Round 3000K,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Rectangle Plastic basket 5 Ltr,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Red Chilli Powder,no,5,PKT(500GM),GM,500
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Red Paprika,no,18,PKT(670GM),GM,670
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Refined Oil (CIB),no,5,KG(910GM),GM,1000
RAW MATERIAL,RM BEVERAGES - POWDERS,Refresh Tea - Lime & Ginger,yes,18,PKT(500GM),GM,500
,RM BEVERAGES - BOBA,Popping Boba - Peach,no,5,JAR(2KG/1280GM),GM,1280
,RM BEVERAGES - BOBA,Popping Boba - Peach,no,5,JAR(2KG),GM,2000
,RM BEVERAGES - BOBA,Popping Boba - Peach,no,5,JAR(20KG),GM,20000
RAW MATERIAL,RM BEVERAGES - POWDERS,Refresh Tea - Mango,yes,18,JAR(20KG),GM,20000
,RM BEVERAGES - POWDERS,Refresh Tea - Mango,yes,18,PKT(100GM),GM,100
,RM BEVERAGES - POWDERS,Refresh Tea - Mango,yes,18,PKT(500GM),GM,500
RAW MATERIAL,RM BEVERAGES - POWDERS,Refresh Tea - Peach,yes,18,JAR(20KG),GM,20000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Refried Beans (CIB),no,5,KG,GM,1000
STORE CONSUMABLES,STATIONARY,Register,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,CUSTOMISED PRINTING SOLUTIONS,Retail Greeting Cards,no,18,PCS,PCS,1
CAPEX,Indoor Furniture,Retail Rack,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,COMMON PACKING FOR SIPPERS/BOTTLES,Retail Yellow Box Large,no,12,BUNCH(50NO),PCS,50
PACKAGING FOR PRODUCT DEVELOPMENT,COMMON PACKING FOR MUGS/CUPS,Retail Yellow Box Small,no,12,BUNCH(50NO),PCS,50
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - WIPES/SCRUBBERS/PADS,Rhinowares Barista Cloth Set,no,5,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Ring File,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Rinse O Matic Jar Cleaning Rinser,no,18,PCS,PCS,1
RETAIL,CONFECTIONARY,Roasted Almond Chocolate 55g,yes,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Roasted Chicken Mac & Cheese,no,18,PKT(100GM),GM,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Roasted Tomato & Bocconcini Croissant,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - NON VEG INGREDIENTS,Roasted Turkey Tomato & Cheese Croissant,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Roasted Veggies (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Rocky Road & Pecan Muffin,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Roller Blinds - Screen - Rs-02P | Oyster Beige (1% Openness) - Manual-101Cm,no,12,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Roller Blinds - Screen - Rs-02P | Oyster Beige (1% Openness) - Manual-110Cm,no,12,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Roller Blinds - Screen - Rs-02P | Oyster Beige (1% Openness) - Motorized- 199Cm,no,12,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Roller Blinds - Screen - Rs-02P | Oyster Beige (1% Openness) - Motorized-198Cm,no,12,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Roller Blinds(Ft),no,12,PCS,PCS,1
CAPEX,DIGITAL MENU BOARD,Roof Hanging  Bracket,no,18,PCS,PCS,1
RETAIL,CONFECTIONARY,Rose Pistachio Chocolate 55g,yes,5,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Round Table,no,18,PCS,PCS,1
CAPEX,POS HARDWARE,Router TP Link with SIM Slot,no,18,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour CI- Mens Large,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour CI- Mens Medium,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour CI- Mens Small,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour CI- Mens XL,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour CI- Mens XXL,no,,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour CI- Mens XXXL,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour Ci- Womens Large,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour Ci- Womens Medium,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour Ci- Womens Small,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Royal Blue Shirt F/S With Chinese Colour Ci- Womens XL,no,5,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Rubber Band,no,12,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,SD Card 256GB,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SINGLE BOWL DISHWASH SINK,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SPEED OVEN TABLE,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Cup Riser,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS DUSTBIN,no,18,PCS,PCS,1
CAPEX,SMALLWARE,SS Handle Non Stick Pan - Black Diamond 26 Cm,no,5,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Lockable Cabinet with 5 Shelves,no,18,PCS,PCS,1
CAPEX,SMALLWARE,SS Reserve TAG,no,12,PCS,PCS,1
CAPEX,SMALLWARE,SS Salad Mixing Bowl 10 Inch,no,5,PCS,PCS,1
CAPEX,SMALLWARE,SS Salad Mixing Bowl 4 Inch,no,5,PCS,PCS,1
CAPEX,SMALLWARE,SS Shaker 650ML,no,5,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Single Sink Unit with 3 Side Splash,no,18,PCS,PCS,1
CAPEX,SMALLWARE,SS Sprinkler Bottle For Icing Sugar,no,5,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS TABLE TOP DEEP FAT FRYER 6L,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Two Sink Unit,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Wall Shelf Perforated,no,18,PCS,PCS,1
CAPEX,SMALLWARE,SS Whisker 14 Inch,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Work Table with Cabinet Below - Large,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,SS Worktable with Cross Bracing,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,STORAGE RACK ABOVE ICE MACHINE,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,STORAGE RACK-1,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,STORAGE RACK-2,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,STORAGE RACK-3,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Safe Locker,no,18,PCS,PCS,1
CROCKERY & CUTLERY,CROCKERY,Salad Plate,no,12,UNITS(6PCS),PCS,6
CAPEX,SMALLWARE,Salver (Round - 11),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Salver (Round - 14),no,18,PCS,PCS,1
CAPEX,POS HARDWARE,Samsung Galaxy M05,no,18,Piece,Piece,
CAPEX,BOH FOOD EQUIPMENT,Sandwich Grill,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - BROOMS/PANS/BINS/WIPERS/TROLLEY/BUCKETS/BRUSHES/DISPENSER,Sanitiser Bottle With Pump (500 Ml),no,18,PCS,PCS,1
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Sauce - Cheese Cake,no,18,BTL(1L/1000GM),GM,1000
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Sauce - Chocolate,no,5,BTL(1L/1300GM),GM,1300
RAW MATERIAL,RM BEVERAGES - SYRUP/SAUCE,Sauce - Chocolate,no,5,BTL(1L/1890GM),GM,1890
CAPEX,SMALLWARE,Sauce Pan 14 CM - 1 Ltr,no,5,PCS,PCS,1
CROCKERY & CUTLERY,GLASSWARE,Saucer for Spanish Bom Bom Cup,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sauteed Mushroom (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sauteed Onion (CIB),no,5,#N/A,#N/A,
STORE CONSUMABLES,STATIONARY,Scissor,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Scissor Blue,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Scissor Red,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Scissors - Multipurpose,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING TOOLS - WIPES/SCRUBBERS/PADS,Scotch Brite Medium Duty Scour Pad(3m Scotch Brite),no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Scotch Tape,no,18,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Scott International Sp-5 White T Shirt (Coffee Island) - M,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Scott International Sp-5 White T Shirt (Gimme Mo) - M,no,5,PCS,PCS,1
UNIFORM,UNIFORM - SHIRT/T SHIRT,Scott International Sp-5 White T Shirt (Vita Nova) - M,no,5,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Scrambled Paneer (CIB),no,5,KG,GM,1000
CAPEX,DIGITAL MENU BOARD,Screen Content Management Services,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sea Salt Caramel Brookie,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Seasoning Shaker Big Hole 10 Oz,no,12,PCS,PCS,1
CAPEX,SMALLWARE,Seasoning Shaker Small Hole (Mesh),no,12,PCS,PCS,1
CAPEX,CCTV CAMERA & NETWORKING,Server - Network Resource Storage (Nas) Qnap 4 Bay Ts-433-4G 4 - Ho,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Shelf-Life Chart,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Silicon Brush (Fixed Bristle),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Silicon Spatula (8 Black),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Silicone Food Storage Bag,no,5,PCS,PCS,1
CAPEX,SMALLWARE,Silkomart SFT 326,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Silo Modification Charges,no,18,PCS,PCS,1
CAPEX,OUTLET EQUIPMENT,Silos (6L),no,18,PCS,PCS,1
Civil and Interior,Civil & Electrical Work,Sinage & Branding Work,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Single Estate Ethiopia 75 Gm Pack,no,18,PCS,PCS,1
PACKAGING FOR PRODUCT DEVELOPMENT,POUCHES/SACHETS,Single Estate Kenya 75 Gm Pack,no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Single Line Register - A4,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Single Sink Table with Garbage Chute & Dustbin and 2 Overhead Shelf,no,18,PCS,PCS,1
CAPEX,BOH FOOD EQUIPMENT,Single Tank Table Top Electric Fryer - Karma-GF-6SC,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Sink Mixer Tap - Swinging Spout - Brass,no,18,PCS,PCS,1
RETAIL,SIPPERS/BOTTLES,Sipper - Biggest White With Steel Rim,no,12,PCS,PCS,1
RETAIL,SIPPERS/BOTTLES,Sipper - Cylindrical Long White,no,12,PCS,PCS,1
RETAIL,SIPPERS/BOTTLES,Sipper - Glass With Grey Sleeve,no,18,PCS,PCS,1
RETAIL,SIPPERS/BOTTLES,Sipper - Small Round Black,no,12,PCS,PCS,1
RETAIL,SIPPERS/BOTTLES,Sipper Glass - 350 Ml - Celeste -Light Green,no,18,PCS,PCS,1
RETAIL,SIPPERS/BOTTLES,Sipper Glass - 350 Ml - Coffee,no,18,PCS,PCS,1
Civil and Interior,Consultancy,Site Feasibility Study,no,18,PCS,PCS,1
KITCHEN ACCESSORIES,FOOD DISPLAY ACCESSORIES,Slate/Platter (Black & White) (For Food Display),no,18,PCS,PCS,1
STORE CONSUMABLES,STATIONARY,Small Scissor,no,12,Piece,Piece,
CAPEX,DIGITAL MENU BOARD,Smart Player Cloud Licence,no,18,PCS,PCS,1
CAPEX,FIRE FIGHTING SYSTEM,Smoke Detector,no,18,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Smoked Cottage Cheese Wrap,no,18,PCS,PCS,1
CAPEX,BOH BEVERAGE EQUIPMENT,Soda Maker M/C Black With 500ml Pet Bottle,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - LIQUID,Soft Care E Spray,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - LIQUID,Softcare Enhance,no,18,PCS,PCS,1
SANITATION HOUSEKEEPING & CLEANING SUPPLIES,CLEANING CHEMICALS - LIQUID,Softcare Plus,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Somfy 50 Dia Motor,no,18,PCS,PCS,1
CAPEX,BOH DEAD FABRICATION EQUIPMENT,Somfy Remote,no,18,PCS,PCS,1
CAPEX,DIGITAL MENU BOARD,Sony - 43 -Ez20 L | Commercial Display With Built In Android,no,28,PCS,PCS,1
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sour Cream,no,18,PKT(100GM),GM,100
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sour Cream (CIB),no,5,KG,GM,1000
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sour Dough Loaf,no,18,PKT(450GM),GM,450
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Sour Dough Toast (CIB),no,5,PKT(450GM),GM,450
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Spaghetti Pasta (CIB),no,5,#N/A,#N/A,
RAW MATERIAL,RM FOOD - VEG INGREDIENTS,Spaghetti Pasta Blanched,no,18,PKT(500GM),GM,500
CAPEX,SMALLWARE,Spaghetti/Pasta Tong,no,18,PCS,PCS,1
CAPEX,SMALLWARE,Spatula - Green (Silicon),no,18,PCS,PCS,1
CAPEX,SMALLWARE,Spatula - Green (Small),no,18,PCS,PCS,1
